Loyalty Number,Year,Month,Flights Booked,Flights with Companions,Total Flights,Distance,Points Accumulated,Points Redeemed,Dollar Cost Points Redeemed,Country,Province,City,Postal Code,Gender,Education,Salary,Marital Status,Loyalty Card,CLV,Enrollment Type,Enrollment Date
109495,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,82594,Married,Nova,11218.44,Standard,2014-01-01
109517,2017,1,4,0,4,1156,115.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,College,79258,Divorced,Nova,21295.51,Standard,2015-05-01
109552,2017,1,12,2,14,3388,338.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,81364,Divorced,Nova,14166.2,Standard,2015-12-01
109660,2017,1,4,3,7,1974,197.0,0,0,Canada,Alberta,Edmonton,T3G 6Y6,Male,Bachelor,58026,Married,Nova,3543.23,Standard,2016-02-01
109767,2017,1,9,0,9,684,68.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Bachelor,89062,Single,Star,3886.65,Standard,2016-05-01
109840,2017,1,4,0,4,1200,120.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,80921,Married,Star,4916.37,Standard,2016-09-01
109896,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79258,Single,Star,3884.86,Standard,2013-10-01
109903,2017,1,2,2,4,528,52.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Female,Bachelor,57975,Married,Star,5107.16,Standard,2013-10-01
110001,2017,1,4,3,7,2821,282.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81771,Married,Nova,8173.5,Standard,2018-12-01
110065,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Male,Bachelor,82365,Single,Aurora,13432.0,2018 Promotion,2018-03-01
110073,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,84678,Married,Aurora,8364.56,Standard,2015-02-01
110099,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Female,College,79258,Single,Star,4731.84,Standard,2013-01-01
110170,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,53189,Divorced,Nova,5532.46,Standard,2018-05-01
110262,2017,1,2,0,2,2840,284.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Male,Bachelor,52267,Married,Aurora,9427.68,2018 Promotion,2018-02-01
110296,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,College,79258,Married,Star,2396.22,Standard,2013-11-01
110394,2017,1,3,0,3,555,55.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Male,Bachelor,81901,Single,Star,2565.12,Standard,2013-10-01
110422,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Male,College,79258,Single,Star,2414.77,Standard,2018-01-01
110476,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,86244,Married,Star,6098.46,Standard,2014-03-01
110678,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,50879,Single,Star,3933.81,Standard,2016-06-01
110691,2017,1,7,0,7,2205,220.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,College,79258,Single,Star,4722.24,Standard,2015-05-01
110752,2017,1,4,0,4,296,29.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,72625,Divorced,Star,5154.05,Standard,2012-08-01
111022,2017,1,1,0,1,948,94.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,College,79258,Divorced,Nova,14635.45,Standard,2013-02-01
523897,2017,2,9,6,15,3645,364.0,292,24,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,73945,Single,Nova,12157.33,Standard,2013-06-01
111171,2017,1,3,3,6,1290,129.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Single,Star,4628.28,Standard,2015-02-01
111176,2017,1,7,0,7,1127,112.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,College,79258,Single,Nova,4568.82,Standard,2014-06-01
111255,2017,1,3,3,6,3036,303.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,High School or Below,70272,Married,Star,4122.96,Standard,2013-03-01
111286,2017,1,5,4,9,3033,303.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,55923,Married,Nova,10382.38,Standard,2013-07-01
111329,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,50748,Married,Nova,3585.94,Standard,2016-08-01
111387,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,101960,Married,Star,5793.16,Standard,2013-10-01
111485,2017,1,10,6,16,3648,364.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,90349,Divorced,Star,2989.96,Standard,2015-05-01
111507,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2Y 4R4,Female,Bachelor,58405,Married,Star,17556.99,Standard,2012-10-01
111573,2017,1,10,0,10,2960,296.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,85487,Married,Aurora,14349.86,Standard,2014-05-01
111584,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,Doctor,68273,Divorced,Nova,4163.79,Standard,2017-01-01
111788,2017,1,4,0,4,2184,218.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,53537,Married,Nova,4935.19,Standard,2016-09-01
111912,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,77443,Divorced,Aurora,5592.46,Standard,2016-06-01
112026,2017,1,11,0,11,1738,173.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,185468,Divorced,Aurora,9670.18,Standard,2014-01-01
112142,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Male,Bachelor,93073,Single,Aurora,16272.74,Standard,2015-07-01
112226,2017,1,1,0,1,1235,123.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,74413,Married,Nova,4686.47,Standard,2014-01-01
112393,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,College,79258,Single,Star,6763.18,Standard,2014-02-01
112632,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Male,College,79258,Married,Nova,9006.6,Standard,2018-12-01
112678,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Male,College,79258,Married,Star,35537.85,Standard,2014-10-01
112709,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Doctor,68387,Married,Nova,4834.4,Standard,2016-09-01
112732,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,67412,Married,Nova,8360.15,Standard,2016-07-01
112733,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,West Vancouver,V6V 8Z3,Female,Bachelor,78298,Married,Nova,3353.38,Standard,2013-01-01
112797,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Bachelor,90649,Married,Star,13345.14,Standard,2014-07-01
112842,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Male,College,79258,Married,Nova,6217.26,Standard,2016-11-01
112856,2017,1,7,0,7,1218,121.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,46795,Married,Nova,26199.53,Standard,2014-06-01
112863,2017,1,4,0,4,2200,220.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,78218,Married,Aurora,16107.19,Standard,2016-07-01
112894,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,College,79258,Married,Aurora,10221.81,Standard,2018-12-01
113040,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,65935,Divorced,Nova,8427.17,Standard,2013-01-01
113184,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Male,Bachelor,104262,Single,Star,2859.8,Standard,2018-08-01
113220,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,86215,Married,Star,7986.19,Standard,2012-12-01
113293,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,68245,Divorced,Star,18370.57,Standard,2017-11-01
113363,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,57311,Married,Nova,2760.95,Standard,2017-09-01
113442,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Male,Bachelor,84453,Divorced,Star,2962.98,Standard,2018-09-01
113476,2017,1,3,3,6,1272,127.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Female,Bachelor,66334,Married,Aurora,9420.97,Standard,2013-05-01
113529,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Male,Bachelor,76548,Married,Nova,5953.21,Standard,2018-06-01
113558,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,Bachelor,66116,Married,Aurora,6444.08,Standard,2015-07-01
101709,2017,1,9,0,9,1350,135.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Female,Bachelor,66733,Single,Aurora,8396.61,Standard,2015-09-01
113656,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,52213,Married,Aurora,11618.56,Standard,2013-04-01
184151,2017,7,16,10,26,6136,613.0,447,36,Canada,Quebec,Montreal,H2Y 4R4,Male,Bachelor,103862,Married,Star,3980.42,Standard,2017-05-01
113694,2017,1,3,0,3,1410,141.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,79258,Divorced,Nova,4890.11,Standard,2014-09-01
113755,2017,1,1,1,2,2072,207.0,0,0,Canada,British Columbia,Kelowna,V09 2E9,Female,Bachelor,63616,Married,Star,3633.05,Standard,2013-03-01
113779,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Doctor,233002,Married,Aurora,25640.24,Standard,2014-03-01
113804,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,College,79258,Married,Star,3173.03,Standard,2016-11-01
113831,2017,1,1,1,2,2648,264.0,0,0,Canada,Ontario,Toronto,M2M 6J7,Male,Bachelor,47701,Married,Nova,3605.86,Standard,2016-02-01
113839,2017,1,8,6,14,2618,261.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Male,College,79258,Divorced,Star,3839.61,Standard,2015-09-01
113861,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 2J6,Female,College,79258,Married,Star,2409.37,Standard,2017-06-01
113864,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Male,Bachelor,79913,Married,Star,8652.65,Standard,2017-11-01
113874,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79258,Single,Nova,2894.24,2018 Promotion,2018-02-01
113877,2017,1,6,6,12,2736,273.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Female,College,79258,Single,Star,9575.76,Standard,2013-12-01
113904,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,63343,Married,Nova,26453.94,Standard,2015-06-01
113919,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,61482,Married,Aurora,5614.59,Standard,2015-12-01
114018,2017,1,4,4,8,2864,286.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Male,Bachelor,78649,Married,Nova,9120.07,Standard,2013-06-01
114021,2017,1,1,1,2,1922,192.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,88044,Married,Star,5326.68,Standard,2014-09-01
114131,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,80516,Married,Nova,5389.5,2018 Promotion,2018-04-01
114219,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Thunder Bay,K8T 5M5,Female,Bachelor,72888,Married,Nova,5479.56,Standard,2012-07-01
892022,2017,4,12,4,16,4080,408.0,324,26,Canada,Newfoundland,St. John's,A1C 6H9,Female,College,79258,Divorced,Star,8714.92,Standard,2013-07-01
114307,2017,1,7,0,7,2513,251.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,104829,Married,Nova,9863.5,Standard,2013-03-01
114399,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,College,79258,Single,Star,15994.01,Standard,2018-06-01
114414,2017,1,8,4,12,3132,313.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,College,79258,Married,Nova,3591.07,Standard,2012-11-01
114493,2017,1,11,0,11,935,93.0,0,0,Canada,Ontario,Toronto,P5S 6R4,Female,Bachelor,47036,Single,Aurora,6063.2,Standard,2016-04-01
114553,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,47987,Divorced,Nova,3703.93,Standard,2012-06-01
114638,2017,1,6,0,6,1392,139.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,College,79258,Single,Star,2152.08,Standard,2012-12-01
114700,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Doctor,134476,Married,Star,7155.34,Standard,2017-12-01
114743,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,59753,Married,Star,4966.77,Standard,2017-07-01
114835,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M1R 4K3,Female,Master,101354,Divorced,Star,4001.52,Standard,2017-07-01
114857,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,57148,Married,Nova,13355.49,Standard,2017-03-01
114903,2017,1,1,0,1,2661,266.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,58414,Married,Nova,9767.94,Standard,2013-10-01
114927,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Male,Doctor,190674,Divorced,Star,3013.44,Standard,2017-04-01
114983,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,71198,Married,Star,5601.68,Standard,2013-10-01
115198,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,55845,Married,Star,3469.84,Standard,2012-09-01
115322,2017,1,1,1,2,2626,262.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Doctor,221857,Married,Aurora,8257.67,Standard,2013-11-01
539358,2017,12,15,5,20,5100,510.0,389,32,Canada,Quebec,Hull,J8Y 3Z5,Male,Master,108218,Married,Star,4755.19,Standard,2014-08-01
115405,2017,1,3,2,5,2025,202.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,50797,Single,Star,4637.16,Standard,2015-07-01
115427,2017,1,8,0,8,2808,280.0,0,0,Canada,Quebec,Montreal,H2Y 2W2,Female,Bachelor,95967,Married,Nova,8685.92,Standard,2016-11-01
115505,2017,1,0,0,0,0,0.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,10605,Married,Nova,5860.17,2018 Promotion,2018-04-01
115529,2017,1,4,1,5,2155,215.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Master,101038,Married,Star,8382.63,Standard,2014-11-01
115633,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,80218,Married,Nova,9685.54,Standard,2012-10-01
115705,2017,1,3,0,3,2937,293.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Male,Bachelor,71498,Married,Aurora,17435.68,Standard,2013-03-01
115749,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Male,Bachelor,104712,Married,Nova,6650.82,Standard,2018-06-01
115805,2017,1,10,1,11,2288,228.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Male,Bachelor,54096,Divorced,Star,6781.13,Standard,2014-11-01
115852,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,59314,Married,Nova,40688.53,Standard,2017-04-01
116016,2017,1,3,0,3,684,68.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,56700,Married,Aurora,9118.93,Standard,2013-09-01
116045,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,College,79258,Single,Aurora,11308.47,Standard,2014-05-01
116164,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,101599,Married,Aurora,8170.62,Standard,2017-11-01
116238,2017,1,0,0,0,0,0.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Male,Master,81765,Single,Nova,25464.82,Standard,2018-07-01
116288,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,50072,Married,Star,2497.46,Standard,2017-07-01
116332,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,62706,Married,Aurora,9386.75,Standard,2012-06-01
116372,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Female,Bachelor,95638,Single,Star,8886.61,Standard,2015-04-01
116562,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,61014,Married,Nova,13235.54,Standard,2018-06-01
116703,2017,1,12,0,12,1968,196.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Male,Bachelor,65838,Married,Star,2702.38,Standard,2014-05-01
116732,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Male,Bachelor,72583,Married,Aurora,13681.71,Standard,2017-12-01
116735,2017,1,8,0,8,632,63.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Male,Bachelor,92144,Married,Aurora,27443.47,Standard,2015-11-01
116895,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Female,Doctor,299899,Married,Nova,19378.91,2018 Promotion,2018-04-01
116897,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H4G 3T4,Male,College,79258,Married,Nova,3683.79,Standard,2018-08-01
486812,2018,12,15,5,20,5100,510.0,389,32,Canada,Ontario,Toronto,M2Z 4K1,Female,Bachelor,76837,Married,Star,5510.11,Standard,2018-08-01
116948,2017,1,0,0,0,0,0.0,0,0,Canada,Yukon,Whitehorse,Y2K 6R0,Male,Bachelor,87262,Married,Nova,4349.31,Standard,2017-09-01
116999,2017,1,12,0,12,2220,222.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,55066,Married,Aurora,14228.23,Standard,2014-12-01
117033,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,49139,Married,Star,5657.81,Standard,2014-09-01
117053,2017,1,6,0,6,3018,301.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,74994,Married,Aurora,15118.9,Standard,2014-10-01
117169,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,55144,Married,Aurora,8417.1,Standard,2013-11-01
117219,2017,1,5,0,5,2395,239.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,69803,Divorced,Star,2750.71,Standard,2014-10-01
117240,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1W 1K4,Female,Bachelor,52528,Married,Aurora,8476.08,Standard,2017-12-01
117333,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,96798,Married,Star,23813.52,Standard,2012-12-01
117342,2017,1,9,1,10,770,77.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,47178,Divorced,Star,8400.79,Standard,2016-07-01
117351,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R6Y 4T5,Female,Bachelor,97461,Married,Nova,7675.87,Standard,2012-10-01
117358,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,M2Z 4K1,Male,Bachelor,86365,Divorced,Nova,6770.31,Standard,2018-11-01
117408,2017,1,11,0,11,1650,165.0,0,0,Canada,Saskatchewan,Regina,S6J 3G0,Female,College,79258,Married,Aurora,5099.51,Standard,2016-01-01
117456,2017,1,1,1,2,2852,285.0,0,0,Canada,Alberta,Edmonton,T9G 1W3,Female,College,79258,Married,Star,5170.03,Standard,2015-12-01
117460,2017,1,11,4,15,2655,265.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Female,Bachelor,60148,Divorced,Nova,8203.22,Standard,2014-12-01
117482,2017,1,0,0,0,0,0.0,0,0,Canada,New Brunswick,Fredericton,E3B 2H2,Male,Bachelor,53563,Married,Nova,2869.74,2018 Promotion,2018-02-01
117618,2017,1,6,0,6,1638,163.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Male,High School or Below,67024,Married,Star,4082.7,Standard,2012-07-01
117725,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Dawson Creek,U5I 4F1,Female,Bachelor,80107,Married,Nova,7286.79,Standard,2013-07-01
117782,2017,1,3,3,6,624,62.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,Bachelor,97704,Divorced,Star,23207.25,Standard,2014-12-01
117832,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Male,College,79258,Divorced,Star,8520.15,Standard,2015-07-01
117910,2017,1,2,0,2,1440,144.0,0,0,Canada,British Columbia,Vancouver,V6E 3Z3,Male,Bachelor,59917,Married,Star,9732.58,Standard,2015-04-01
117915,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V1E 4R6,Female,Bachelor,75996,Married,Star,2605.57,2018 Promotion,2018-03-01
117932,2017,1,4,3,7,833,83.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,Bachelor,81063,Single,Star,5608.32,Standard,2014-11-01
748649,2017,3,14,5,19,4769,476.0,366,30,Canada,British Columbia,Vancouver,V6E 3Z3,Female,Bachelor,54457,Divorced,Nova,3436.13,Standard,2016-03-01
118298,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1F 2R2,Male,Bachelor,53587,Married,Nova,8482.46,Standard,2014-05-01
118320,2017,1,6,0,6,588,58.0,0,0,Canada,Ontario,Kingston,M9K 2P4,Female,Bachelor,78268,Married,Nova,8005.96,Standard,2014-08-01
118332,2017,1,11,0,11,946,94.0,0,0,Canada,Alberta,Banff,T4V 1D4,Female,Bachelor,48896,Single,Star,5514.34,Standard,2015-10-01
118355,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Montreal,H2T 9K8,Female,Doctor,198691,Divorced,Star,2395.57,Standard,2017-08-01
118365,2017,1,13,6,19,2337,233.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,91239,Married,Star,5838.9,Standard,2012-10-01
118379,2017,1,2,2,4,2376,237.0,0,0,Canada,New Brunswick,Moncton,E1A 2A7,Female,Bachelor,51923,Married,Nova,6775.92,Standard,2014-03-01
118418,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Quebec City,G1B 3L5,Male,Bachelor,50847,Married,Aurora,5442.74,2018 Promotion,2018-03-01
118514,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Toronto,P1L 8X8,Female,Bachelor,61008,Married,Aurora,9393.97,Standard,2018-10-01
118612,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Ottawa,K1G 4Z0,Female,College,79258,Married,Nova,7868.81,Standard,2017-09-01
118628,2017,1,0,0,0,0,0.0,0,0,Canada,Ontario,Sudbury,M5V 1G5,Female,High School or Below,62006,Married,Star,2715.69,Standard,2016-09-01
118632,2017,1,11,0,11,2640,264.0,0,0,Canada,Ontario,Toronto,M8Y 4K8,Female,College,79258,Single,Aurora,5308.25,Standard,2016-10-01
118675,2017,1,1,0,1,2318,231.0,0,0,Canada,Ontario,Toronto,P2T 6G3,Male,Bachelor,53925,Married,Nova,8708.28,Standard,2016-12-01
118688,2017,1,0,0,0,0,0.0,0,0,Canada,Nova Scotia,Halifax,B3J 9S2,Female,Bachelor,55009,Married,Star,5348.3,Standard,2013-08-01
118864,2017,1,4,0,4,1432,143.0,0,0,Canada,Ontario,Toronto,M2M 7K8,Female,College,79258,Married,Star,44771.3,Standard,2016-08-01
119009,2017,1,9,4,13,1755,175.0,0,0,Canada,Ontario,Toronto,P1J 8T7,Male,Bachelor,74544,Married,Aurora,7988.51,Standard,2012-06-01
119015,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Victoria,V10 6T5,Female,Bachelor,69964,Married,Aurora,8010.97,Standard,2018-05-01
119135,2017,1,8,0,8,2920,292.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,67862,Divorced,Star,2496.17,Standard,2013-01-01
119198,2017,1,6,1,7,2275,227.0,0,0,Canada,Quebec,Hull,J8Y 3Z5,Male,College,79258,Divorced,Star,2659.71,2018 Promotion,2018-04-01
119200,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V6E 3D9,Female,Bachelor,69835,Divorced,Star,3903.8,Standard,2017-05-01
119408,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,College,79258,Single,Star,4760.94,Standard,2018-11-01
119460,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Whistler,V6T 1Y8,Female,Doctor,297762,Married,Aurora,8047.41,Standard,2016-01-01
119488,2017,1,0,0,0,0,0.0,0,0,Canada,Quebec,Tremblant,H5Y 2S9,Female,College,79258,Single,Star,4108.26,Standard,2017-06-01
119519,2017,1,2,1,3,891,89.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,81276,Married,Nova,4874.67,Standard,2013-07-01
119633,2017,1,8,0,8,1584,158.0,0,0,Canada,Newfoundland,St. John's,A1C 6H9,Male,Bachelor,53166,Married,Aurora,7256.58,Standard,2014-03-01
119634,2017,1,6,2,8,2664,266.0,0,0,Canada,Saskatchewan,Regina,S1J 3C5,Female,Master,114838,Divorced,Star,2300.69,2018 Promotion,2018-03-01
119638,2017,1,0,0,0,0,0.0,0,0,Canada,British Columbia,Vancouver,V5R 1W3,Female,College,79258,Single,Nova,6409.63,2018 Promotion,2018-02-01
119690,2017,1,0,0,0,0,0.0,0,0,Canada,Manitoba,Winnipeg,R2C 0M5,Female,Bachelor,72225,Divorced,Star,9837.51,Standard,2018-07-01
119731,2017,1,9,0,9,2799,279.0,0,0,Canada,Ontario,Trenton,K8V 4B2,Female,Bachelor,66055,Single,Nova,10103.66,Standard,2014-12-01
